CustomerID,Product1,Product2,Product3,Product4,Product5,Product6,Product7,Product8,Product9,Product10,Product11,Product12
1917,Ottomans,Bathroom organizer,,,,,,,,,,
1918,Ottomans,,,,,,,,,,,
1919,Sofa,Ottomans,,,,,,,,,,
1920,Pillow cases,Bathroom organizer,Accent table,,,,,,,,,
1921,TV stand,,,,,,,,,,,
1922,Pillow cases,Accent table,,,,,,,,,,
1923,Ottomans,,,,,,,,,,,
1924,TV stand,Blankets,,,,,,,,,,
1925,Mattress,Mattress,Curtain hooks,Accent table,,,,,,,,
1926,Pillow cases,,,,,,,,,,,
1927,Media storage,Shower curtain,,,,,,,,,,
1928,Bathroom organizer,Bathroom organizer,Wall lights,,,,,,,,,
1929,Bathroom organizer,,,,,,,,,,,
1930,Soap dishes,Pillow, Media storage,,,,,,,,,
1931,Mattress,Bathroom organizer,Mattress,Mattress,Bathroom organizer,Wall lights,Bedframe,Pillow,Blankets,Ottomans,,
1932,Bathroom organizer,,,,,,,,,,,
1933,Media storage,,,,,,,,,,,
1934,Pillow cases,Ottomans,,,,,,,,,,
1935,Shower curtain,Media storage,,,,,,,,,,
1936,Pillow cases,Ottomans,Bedframe,Pillow,Pillow,,,,,,,
1937,Shower curtain,Bathroom organizer,Curtain rods,Bedframe,Ottomans,Shower curtain,,,,,,
1938,Bathroom organizer,Bedframe,,,,,,,,,,
1939,Mattress,Media storage,,,,,,,,,,
1940,Bedframe,Mattress,Ottomans,Shower curtain,Wall lights,Blankets,Ceiling fans,Ottomans,Shower curtain,Accent table,,
1941,Mattress,Bathroom organizer,Bedframe,Pillow,,,,,,,,
1942,Ottomans,,,,,,,,,,,
1943,Accent table,Curtain rods,Mattress,Ottomans,Accent table,,,,,,,
1944,Ottomans,,,,,,,,,,,
1945,Bathroom organizer,Accent table,,,,,,,,,,
1946,Pillow cases,Bedframe,Mattress,Ottomans,Soap dishes,Accent table,,,,,,
1947,Bedframe, Media storage,,,,,,,,,,
1948,Shower curtain,Media storage,TV stand,,,,,,,,,
1949,Mattress,Bedframe,TV stand,Shower curtain,Ottomans,Accent table,,,,,,
1950,Curtain rods,TV stand, Media storage,,,,,,,,,
1951,Mattress,Blankets,Chairs,,,,,,,,,
1952,Mattress,Lamps,Accent table,,,,,,,,,
1953,Mattress,Light bulbs,,,,,,,,,,
1954,Bathroom organizer,Ottomans,,,,,,,,,,
1955,Bathroom organizer,TV stand,,,,,,,,,,
1956,Curtain rods,Ottomans,,,,,,,,,,
1957,Sofa,Bedframe,,,,,,,,,,
1958,Pillow cases,Mattress,,,,,,,,,,
1959,Bedframe,TV stand,Ottomans,,,,,,,,,
1960,Pillow cases,,,,,,,,,,,
1961,Mattress,Mattress,Pillow,Ceiling fans,,,,,,,,
1962,Mattress,Blankets,,,,,,,,,,
1963,Shower curtain,Blankets,,,,,,,,,,
1964,Mattress,Bedframe,,,,,,,,,,
1965,Mattress,,,,,,,,,,,
1966,Mattress,Bedframe,Pillow,Blankets,Wall lights,Lamps,,,,,,
1967,Ottomans,,,,,,,,,,,
1968,Mattress,Mattress,Bedframe,Curtain rods,Pillow,Ottomans,,,,,,
1969,Bedframe,Mattress,Chairs,TV stand,,,,,,,,
1970,Shower curtain,Soap dishes,Bathroom organizer,,,,,,,,,
1971,Bedframe,Ottomans,Bathroom organizer, Media storage,,,,,,,,
1972,Mattress,Bathroom organizer,,,,,,,,,,
1973,Bathroom organizer,,,,,,,,,,,
1974,Bedframe,Ottomans,Wall lights,Blankets,Bathroom organizer,,,,,,,
1975,Bathroom organizer,,,,,,,,,,,
1976,TV stand,Curtain hooks,TV stand,Chairs,Ottomans,,,,,,,
1977,Mattress,Mattress,Ceiling fans,Accent table,Bedframe,,,,,,,
1978,Mattress,,,,,,,,,,,
1979,Bathroom organizer,TV stand,Pillow cases,Ottomans,,,,,,,,
1980,Bathroom organizer,Wall lights,Lamps,TV stand,,,,,,,,
1981,Bedframe,,,,,,,,,,,
1982,Media storage,Ottomans,Blankets,Bathroom organizer,,,,,,,,
1983,Bedframe,Mattress,Bedframe,Mattress,,,,,,,,
1984,Shower curtain,Blankets,Media storage,Ottomans,,,,,,,,
1985,Bedframe,,,,,,,,,,,
1986,Pillow cases,,,,,,,,,,,
1987,Mattress,Ottomans,Ottomans,,,,,,,,,
1988,Media storage,Media storage,Mattress,Curtain hooks,Bathroom organizer,,,,,,,
1989,Pillow cases,,,,,,,,,,,
1990,Mattress,Curtain rods,Mattress,Lamps,Bathroom organizer,,,,,,,
1991,Bathroom organizer,Bedframe,,,,,,,,,,
1992,Curtain hooks,Bedframe,,,,,,,,,,
1993,Pillow cases,Blankets,Ottomans,,,,,,,,,
1994,Pillow cases,Shower curtain,Bathroom organizer,Bathroom organizer,Ottomans,,,,,,,
1995,Bathroom organizer,Media storage,,,,,,,,,,
1996,Bathroom organizer,Media storage,,,,,,,,,,
1997,Media storage,,,,,,,,,,,
1998,Bathroom organizer,Mattress,Blankets,Media storage,Accent table,Wall lights,,,,,,
1999,Media storage,Bathroom organizer,Bathroom organizer,Curtain hooks,,,,,,,,
2000,Mattress,Mattress,Blankets,,,,,,,,,
2001,Media storage,Ottomans,,,,,,,,,,
2002,Pillow cases,Blankets,,,,,,,,,,
2003,Pillow cases,Ottomans,Blankets,Bathroom organizer ,Lamps,,,,,,,
2004, Ottomans, Media storage,,,,,,,,,,
2005,Sofa,,,,,,,,,,,
2006,Bathroom organizer,,,,,,,,,,,
2007,Ottomans,Blankets,Ottomans,,,,,,,,,
2008,Mattress,Shower curtain,Curtain hooks,,,,,,,,,
2009,Media storage,Sofa,Ottomans,Chairs,Blankets,Bathroom organizer,Ottomans,,,,,
2010,Wall lights,Media storage,Bathroom organizer,,,,,,,,,
2011,Ottomans,Lamps,,,,,,,,,,
2012,Curtain rods,Blankets,Chairs,Bathroom organizer ,Ottomans,,,,,,,
2013,Pillow cases,Mattress,Ottomans,,,,,,,,,
2014,Pillow,Media storage,Bedframe,Ottomans,Blankets,Bathroom organizer,Ottomans,Ottomans,,,,
2015,Mattress,Bedframe,Bathroom organizer,,,,,,,,,
2016,Accent table,,,,,,,,,,,
2017,Bedframe,,,,,,,,,,,
2018,Bathroom organizer,Mattress,,,,,,,,,,
2019,Bedframe,Lamps,TV stand,,,,,,,,,
2020,Pillow cases,Bathroom organizer,Lamps,,,,,,,,,
2021,Bedframe,Bedframe,Bedframe,Mattress,Bathroom organizer,Media storage,,,,,,
2022,Bedframe,Blankets,Ottomans,,,,,,,,,
2023,Shower curtain,Media storage,,,,,,,,,,
2024,Ottomans,Curtain rods,,,,,,,,,,
2025,TV stand,,,,,,,,,,,
2026,Pillow,Blankets,Accent table,,,,,,,,,
2027,Media storage,,,,,,,,,,,
2028,Shower curtain,Bedframe,,,,,,,,,,
2029,Pillow cases,Mattress,,,,,,,,,,
2030,Media storage,Ottomans,Chairs,,,,,,,,,
2031,Bathroom organizer,Blankets,,,,,,,,,,
2032,Bathroom organizer,Lamps,Bathroom organizer,,,,,,,,,
2033,Bedframe,,,,,,,,,,,
2034,Mattress,Shower curtain,,,,,,,,,,
2035,Blankets,TV stand,Pillow,,,,,,,,,
2036,Bathroom organizer,,,,,,,,,,,
2037,Pillow cases,Sofa,Mattress,Blankets,Sofa,Wall lights,Pillow cases ,,,,,
2038,Ottomans,Curtain hooks,Chairs,Accent table,Bathroom organizer,,,,,,,
2039,Ottomans,Bathroom organizer,,,,,,,,,,
2040,Shower curtain,,,,,,,,,,,
2041,Media storage,Ottomans,Accent table,,,,,,,,,
2042,Mattress,Blankets,,,,,,,,,,
2043,Mattress,Blankets,Shower curtain,Ottomans,,,,,,,,
2044,Media storage,Bathroom organizer,Blankets,Accent table,,,,,,,,
2045,Bathroom organizer,Media storage,Ottomans,,,,,,,,,
2046,Bedframe,Accent table,Bathroom organizer,,,,,,,,,
2047,Curtain rods,Bathroom organizer,,,,,,,,,,
2048,Pillow cases,Bathroom organizer,Ottomans,,,,,,,,,
2049,Bathroom organizer,Ottomans,,,,,,,,,,
2050,Bathroom organizer,Accent table,,,,,,,,,,
2051,Soap dishes,,,,,,,,,,,
2052,Shower curtain,Mattress,Blankets,Lamps,,,,,,,,
2053,Soap dishes,Curtain rods,Curtain rods,Blankets,,,,,,,,
2054,Mattress,,,,,,,,,,,
2055,Bedframe,Mattress,Mattress,Curtain rods,Ottomans,,,,,,,
2056,Bathroom organizer,,,,,,,,,,,
2057,TV stand,Bathroom organizer,,,,,,,,,,
2058,Media storage,Bathroom organizer,,,,,,,,,,
2059,Bathroom organizer,,,,,,,,,,,
2060,Bathroom organizer,Ottomans,Bedframe,,,,,,,,,
2061,Media storage,Blankets,Shower curtain,,,,,,,,,
2062,Media storage,Curtain hooks,Ottomans,,,,,,,,,
2063,Bathroom organizer,,,,,,,,,,,
2064,Shower curtain,,,,,,,,,,,
2065,Bathroom organizer,Ottomans,,,,,,,,,,
2066,Ottomans,Bathroom organizer,Ceiling lights,Pillow,Wall lights,,,,,,,
2067,Bedframe,Blankets,Media storage,Bathroom organizer,Ottomans,,,,,,,
2068,Mattress,Ottomans,,,,,,,,,,
2069,Bedframe,Bathroom organizer,Mattress,Bedframe,Chairs,Bathroom organizer,Ottomans,,,,,
2070,Bathroom organizer,Shower curtain,,,,,,,,,,
2071,Bathroom organizer,,,,,,,,,,,
2072,Mattress,,,,,,,,,,,
2073,Bathroom organizer,,,,,,,,,,,
2074,Ottomans,Bathroom organizer, Ottomans,,,,,,,,,
2075,Mattress,Blankets,Bathroom organizer,,,,,,,,,
2076,Bedframe,Curtain rods,,,,,,,,,,
2077,Media storage,Bedframe,Bedframe,Chairs,,,,,,,,
2078,Pillow cases,,,,,,,,,,,
2079,Bathroom organizer,Mattress,Sofa,,,,,,,,,
2080,Pillow cases,Bedframe,Bedframe,Media storage,Accent table,Pillow,,,,,,
2081,Shower curtain,Ottomans,,,,,,,,,,
2082,Shower curtain,Mattress,,,,,,,,,,
2083,Media storage,,,,,,,,,,,
2084,Pillow cases,,,,,,,,,,,
2085,Bathroom organizer,Ottomans,,,,,,,,,,
2086,Mattress, Ottomans,Pillow,,,,,,,,,
2087,Blankets,Mattress,Mattress,Ottomans,Wall lights,Media storage,Ceiling fans,Ottomans,,,,
2088,Pillow cases,Blankets,,,,,,,,,,
2089,Media storage,Blankets,Ottomans,,,,,,,,,
2090,Bathroom organizer,,,,,,,,,,,
2091,Shower curtain,Mattress,,,,,,,,,,
2092,Pillow cases,Bedframe,Mattress,Chairs,Pillow,Media storage,,,,,,
2093,Bedframe,Bathroom organizer,,,,,,,,,,
2094,Mattress,Mattress,,,,,,,,,,
2095,Accent table,Bedframe,Mattress,Ottomans,Mattress,,,,,,,
2096,Mattress,TV stand,Blankets,Ottomans,,,,,,,,
2097,Mattress,Ottomans,Curtain hooks,Chairs,Bathroom organizer,Lamps,,,,,,
2098,Mattress,Pillow,Blankets,,,,,,,,,
2099,Bathroom organizer,,,,,,,,,,,
2100,Accent table,,,,,,,,,,,
2101,Bedframe,Ceiling lights,Curtain rods,Media storage,,,,,,,,
2102,Bedframe,,,,,,,,,,,
2103,Media storage,TV stand,,,,,,,,,,
2104,Mattress,Curtain rods,Mattress,Pillow,Ottomans,Curtain rods,Pillow,Wall lights,Media storage,Ottomans,,
2105,TV stand,Pillow,,,,,,,,,,
2106,Pillow cases,,,,,,,,,,,
2107,Bedframe,,,,,,,,,,,
2108,Media storage,Media storage,Bathroom organizer,Ottomans,TV stand,,,,,,,
2109,Pillow,,,,,,,,,,,
2110,Pillow cases,Media storage,Shower curtain,Lamps,,,,,,,,
2111,Sofa,Accent table,,,,,,,,,,
2112,Bathroom organizer,Light bulbs,Pillow cases,,,,,,,,,
2113, Media storage,Curtain rods,,,,,,,,,,
2114,Media storage,Bedframe,Mattress,Bathroom organizer,Ottomans,Accent table,,,,,,
2115,TV stand,Ottomans,Pillow cases ,TV stand,,,,,,,,
2116,Shower curtain,,,,,,,,,,,
2117,Pillow cases,Ottomans,Shower curtain,Soap dishes,Ottomans,,,,,,,
2118,Bathroom organizer,,,,,,,,,,,
2119,Ottomans,Ottomans,,,,,,,,,,
2120,Ottomans,,,,,,,,,,,
2121,Bedframe,Lamps,Curtain hooks,,,,,,,,,
2122,Media storage,Blankets,Media storage,Ottomans, Media storage,,,,,,,
2123,Bathroom organizer,,,,,,,,,,,
2124,Media storage,Ottomans,Bathroom organizer,Shower curtain,Bathroom organizer,,,,,,,
2125, Ottomans,Bedframe,Blankets,Ottomans,,,,,,,,
2126, Media storage,,,,,,,,,,,
2127,Media storage,,,,,,,,,,,
2128,Pillow cases,,,,,,,,,,,
2129, Media storage,Soap dishes,Accent table,,,,,,,,,
2130,Bedframe,Chairs,Pillow cases,Accent table,Bathroom organizer,Ottomans,Shower curtain,Lamps,Pillow cases,,,
2131,Pillow cases,Pillow cases,,,,,,,,,,
2132,Pillow cases,Bedframe,Wall lights,Blankets,Ottomans,,,,,,,
2133,Blankets,,,,,,,,,,,
2134,Media storage,Pillow,Ceiling lights,Ottomans,,,,,,,,
2135, Accent table,Mattress,Media storage,Bathroom organizer,,,,,,,,
2136,Mattress,Ottomans,Media storage,Ottomans,Accent table,,,,,,,
2137,Curtain rods,,,,,,,,,,,
2138,Bedframe,,,,,,,,,,,
2139,Mattress,Bedframe,Blankets,TV stand,,,,,,,,
2140,Pillow cases, Ottomans,TV stand,,,,,,,,,
2141,Shower curtain,Light bulbs,Lamps,Accent table,,,,,,,,
2142,Ottomans,Wall lights,Ceiling lights,,,,,,,,,
2143,Bathroom organizer,Accent table,,,,,,,,,,
2144,Pillow cases,,,,,,,,,,,
2145,Ottomans,Blankets,,,,,,,,,,
2146,Mattress,Bathroom organizer,Ottomans,Pillow cases,,,,,,,,
2147,Bathroom organizer,Accent table,,,,,,,,,,
2148,Bedframe,Media storage,,,,,,,,,,
2149,Pillow cases,,,,,,,,,,,
2150,Bathroom organizer,Blankets,,,,,,,,,,
2151,Media storage,TV stand,,,,,,,,,,
2152,Media storage,,,,,,,,,,,
2153,Shower curtain,,,,,,,,,,,
2154,Mattress,,,,,,,,,,,
2155,Soap dishes,Bedframe,Mattress,Chairs,Media storage,,,,,,,
2156,Shower curtain,Ottomans,Shower curtain,Curtain hooks,,,,,,,,
2157,TV stand,,,,,,,,,,,
2158,Bedframe,Bathroom organizer,Bedframe,Ottomans,Chairs,Pillow,Blankets,Media storage, Accent table,,,
2159,Pillow,Bedframe,,,,,,,,,,
2160,Blankets,,,,,,,,,,,
2161,Accent table,Mattress,,,,,,,,,,
2162,Shower curtain,Shower curtain,,,,,,,,,,
2163,TV stand,Mattress,Bedframe,Mattress,,,,,,,,
2164,Bathroom organizer,Pillow,Chairs,Ottomans,,,,,,,,
2165,Media storage,Ottomans,Blankets,Media storage,Ottomans,,,,,,,
2166,Bedframe,Pillow,Bathroom organizer,Light bulbs,Wall lights,Ottomans,,,,,,
2167,Light bulbs,Light bulbs,,,,,,,,,,
2168,Pillow cases,Ottomans,Media storage,Media storage,Bedframe,Lamps,,,,,,
2169,Pillow cases,Bedframe,Ottomans,Blankets,Media storage,,,,,,,
2170,Mattress,Accent table,,,,,,,,,,
2171,Soap dishes,,,,,,,,,,,
2172,TV stand,Mattress,Ottomans,Chairs,Blankets,Media storage,Accent table,,,,,
2173,Ottomans,,,,,,,,,,,
2174,Lamps,Blankets,Ottomans,Shower curtain,Accent table,,,,,,,
2175,Bathroom organizer,Media storage,Bathroom organizer,Mattress,Pillow cases,Chairs,Mattress,Accent table,Bathroom organizer,Pillow cases,TV stand,
2176,Bedframe,Ottomans,Ottomans,,,,,,,,,
2177,Mattress,Shower curtain,Bathroom organizer,Ottomans,Bathroom organizer,Ottomans,,,,,,
2178,Media storage,Bathroom organizer,,,,,,,,,,
2179,Bedframe,,,,,,,,,,,
2180,Mattress,Media storage,Ottomans,Accent table,,,,,,,,
2181,Media storage,Wall lights,Curtain rods,Blankets,Ottomans,,,,,,,
2182,Bedframe,Bathroom organizer,Bathroom organizer,Ottomans,Blankets,Media storage,Ceiling fans,,,,,
2183,Media storage,Bedframe,Blankets,Ottomans,Bathroom organizer,Accent table,,,,,,
2184,Accent table,Mattress,,,,,,,,,,
2185,Bathroom organizer,Bedframe,Bedframe,Blankets,Media storage,,,,,,,
2186,Soap dishes,Blankets,Media storage,,,,,,,,,
2187,Media storage,,,,,,,,,,,
2188,Pillow cases,Mattress,Bedframe,Bedframe,Mattress,Curtain rods,Ottomans,Pillow,Chairs,Bathroom organizer,TV stand,
2189,Bathroom organizer,,,,,,,,,,,
2190,Shower curtain,Bathroom organizer,Wall lights,Chairs,,,,,,,,
2191,Mattress,,,,,,,,,,,
2192,Bathroom organizer,Bedframe,Mattress,Accent table,,,,,,,,
2193,Sofa,Ottomans,,,,,,,,,,
2194,Pillow,Pillow,TV stand,,,,,,,,,
2195,Bedframe,Pillow,Ottomans,TV stand,Accent table,,,,,,,
2196,Bathroom organizer,Bedframe,Blankets,Media storage,,,,,,,,
2197,Bedframe,Mattress,Ottomans,Media storage,,,,,,,,
2198,Bedframe,Ottomans,,,,,,,,,,
2199,Bedframe,Mattress,Ottomans,Blankets,Ottomans,Pillow,Ottomans,,,,,
2200,Shower curtain,,,,,,,,,,,
2201,Shower curtain,Ceiling lights,Blankets,Pillow,Accent table,Shower curtain,Soap dishes,,,,,
2202,Media storage,,,,,,,,,,,
2203,Bedframe,Mattress,,,,,,,,,,
2204,Ottomans,Bedframe,Bathroom organizer,Curtain rods,Ottomans,,,,,,,
2205,Ottomans,Lamps,,,,,,,,,,
2206,Mattress,TV stand,Pillow,Ottomans,Pillow cases,,,,,,,
2207,Media storage,,,,,,,,,,,
2208,Media storage,Ottomans,,,,,,,,,,
2209,Lamps,,,,,,,,,,,
2210,Blankets,,,,,,,,,,,
2211,Bathroom organizer,Wall lights,Bathroom organizer,Ottomans,Soap dishes,Pillow,,,,,,
2212,Sofa,Mattress,Ottomans,Curtain rods,Blankets,Bathroom organizer,Ottomans,Shower curtain,Accent table,,,
2213,Bedframe,,,,,,,,,,,
2214,Ottomans,Pillow cases,Blankets,,,,,,,,,
2215,Ottomans,Ottomans,,,,,,,,,,
2216,Ottomans,,,,,,,,,,,
2217,Soap dishes,Curtain rods,Ottomans,Ottomans,,,,,,,,
2218,Bathroom organizer,,,,,,,,,,,
2219,Blankets,Curtain rods,,,,,,,,,,
2220,Pillow cases,,,,,,,,,,,
2221,Media storage,,,,,,,,,,,
2222,Bathroom organizer,Bedframe,,,,,,,,,,
2223,Accent table,Blankets,Ottomans,,,,,,,,,
2224,Mattress,Mattress,,,,,,,,,,
2225,Media storage,Ottomans,Soap dishes,Accent table,,,,,,,,
2226,Sofa,,,,,,,,,,,
2227,Shower curtain,Mattress,,,,,,,,,,
2228,Blankets,Blankets,,,,,,,,,,
2229,Bedframe,,,,,,,,,,,
2230,Mattress,Bathroom organizer,Ottomans,Blankets,Media storage,,,,,,,
2231,Bathroom organizer,,,,,,,,,,,
2232,Ottomans,Mattress,Ottomans,Shower curtain,TV stand, Media storage,,,,,,
2233,Media storage,,,,,,,,,,,
2234,Mattress,Mattress,Mattress,Wall lights,Chairs,Blankets,Accent table,Pillow cases,Ottomans,,,
2235,Chairs,,,,,,,,,,,
2236,Bedframe,Ottomans, Media storage,,,,,,,,,
2237,Ottomans,Ottomans,Mattress,Bathroom organizer,,,,,,,,
2238,Bedframe,Mattress,Blankets,,,,,,,,,
2239,Blankets,Mattress,Pillow,TV stand,,,,,,,,
2240,Pillow cases,,,,,,,,,,,
2241,Ottomans,,,,,,,,,,,
2242,Bedframe,,,,,,,,,,,
2243,Blankets,Mattress,Shower curtain,,,,,,,,,
2244,Media storage,,,,,,,,,,,
2245,Bathroom organizer,Chairs,TV stand,,,,,,,,,
2246,TV stand,Bedframe,Bedframe,Curtain rods,Mattress,Bathroom organizer,Bedframe,Lamps,Blankets,Media storage,Sofa,
2247,Pillow,,,,,,,,,,,
2248,Shower curtain,Bathroom organizer,Bedframe,TV stand,Ottomans,Wall lights,Blankets,Media storage,Accent table,,,
2249,Bathroom organizer,,,,,,,,,,,
2250,Wall lights,,,,,,,,,,,
2251,Ottomans,,,,,,,,,,,
2252,Ottomans,Bathroom organizer,Mattress,Blankets,Accent table,,,,,,,
2253,Mattress,Soap dishes,,,,,,,,,,
2254,Ottomans,,,,,,,,,,,
2255,Pillow cases,Blankets,Media storage,,,,,,,,,
2256,TV stand,Blankets,,,,,,,,,,
2257,Chairs,,,,,,,,,,,
2258,Mattress,Chairs,Ottomans,,,,,,,,,
2259,Ottomans,Bedframe,Wall lights,Pillow,,,,,,,,
2260,Ottomans,Media storage,,,,,,,,,,
2261,Bedframe,Blankets,,,,,,,,,,
2262,Bedframe,Wall lights,Ottomans,,,,,,,,,
2263,Media storage,Curtain rods, Ottomans,Pillow,Blankets,,,,,,,
2264,Media storage,Ottomans,,,,,,,,,,
2265,Ottomans,Ottomans,Blankets,Ottomans,,,,,,,,
2266,Mattress,,,,,,,,,,,
2267,Media storage,Blankets,Chairs,Bathroom organizer,,,,,,,,
2268,Ceiling lights,Pillow,,,,,,,,,,
2269,Pillow cases,Bathroom organizer, Media storage,Accent table,,,,,,,,
2270,Pillow,Blankets, Media storage,,,,,,,,,
2271,Bathroom organizer,Ottomans,Media storage,,,,,,,,,
2272,Bedframe,Blankets,Ottomans,,,,,,,,,
2273,Ottomans,Bedframe,Media storage,Accent table,,,,,,,,
2274,Shower curtain,,,,,,,,,,,
2275,Curtain rods,Ceiling fans,,,,,,,,,,
2276,Media storage,Blankets,,,,,,,,,,
2277,Bedframe,Mattress,Mattress,,,,,,,,,
2278,Bedframe,Bedframe,Mattress,Curtain rods,Curtain rods,Pillow,Blankets,,,,,
2279,Bedframe,,,,,,,,,,,
2280,Bathroom organizer,Mattress,Ottomans,Accent table,Lamps,,,,,,,
2281,Bedframe,Curtain rods,Pillow,Accent table,,,,,,,,
2282,Media storage,Bedframe,Bedframe,Pillow,Media storage,,,,,,,
2283,Media storage,Bedframe,Curtain rods,Bathroom organizer, Media storage,Accent table,,,,,,
2284,Bedframe,Media storage,Curtain rods,Bedframe,,,,,,,,
2285,Shower curtain,,,,,,,,,,,
2286,Media storage,,,,,,,,,,,
2287,Shower curtain,,,,,,,,,,,
2288,Media storage,Blankets,Media storage,Ottomans,Accent table,,,,,,,
2289,Ottomans,Mattress, Ottomans,Ottomans,,,,,,,,
2290,Bathroom organizer,,,,,,,,,,,
2291,Bedframe,Bathroom organizer,,,,,,,,,,
2292,Media storage,Bedframe,Curtain rods,Pillow cases,Pillow,Pillow,Ottomans,,,,,
2293,Media storage,Ottomans,Bathroom organizer,,,,,,,,,
2294,Ottomans,Blankets,Media storage,Soap dishes,Ottomans,,,,,,,
2295,Media storage,Ottomans,,,,,,,,,,
2296,Bedframe,Blankets,,,,,,,,,,
2297,Ottomans,,,,,,,,,,,
2298,Ottomans,Media storage,,,,,,,,,,
2299,Curtain rods,Mattress,Curtain hooks,,,,,,,,,
2300,Bedframe,,,,,,,,,,,
2301,Curtain rods,,,,,,,,,,,
2302,Pillow,,,,,,,,,,,
2303,Ottomans,Bathroom organizer,Ottomans,TV stand,,,,,,,,
2304,Bathroom organizer,Soap dishes,,,,,,,,,,
2305,Media storage,Bathroom organizer,Bedframe,Pillow cases,Mattress,Pillow,Blankets,Soap dishes,,,,
2306,Accent table,Lamps,,,,,,,,,,
2307,Bathroom organizer,Shower curtain,,,,,,,,,,
2308,Mattress,Pillow cases,Pillow,Pillow cases,Accent table,,,,,,,
2309,Blankets,Ottomans, Ottomans,Ottomans,,,,,,,,
2310,Ottomans,Mattress,Sofa,Mattress,Wall lights,Blankets,Bathroom organizer,,,,,
2311,Soap dishes,Blankets,,,,,,,,,,
2312,Mattress,Curtain rods,TV stand,Chairs,Ottomans,,,,,,,
2313,Bedframe,Blankets,,,,,,,,,,
2314,Sofa,,,,,,,,,,,
2315,Media storage,Shower curtain,,,,,,,,,,
2316,Bathroom organizer,Ottomans,Ottomans,Pillow cases,,,,,,,,
2317,Pillow,,,,,,,,,,,
2318,Mattress,Accent table,,,,,,,,,,
2319,Bedframe,,,,,,,,,,,
2320,Bathroom organizer,,,,,,,,,,,
2321,Ottomans,Ottomans,,,,,,,,,,
2322,Mattress,,,,,,,,,,,
2323,Bathroom organizer,,,,,,,,,,,
2324,Wall lights,Accent table,,,,,,,,,,
2325,Pillow cases,Mattress,Bedframe,Ottomans,Ottomans,,,,,,,
2326,Mattress,,,,,,,,,,,
2327,Pillow,Mattress,Chairs,,,,,,,,,
2328,Media storage,Ottomans,,,,,,,,,,
2329,Pillow cases,Pillow cases,Curtain hooks,Accent table,,,,,,,,
2330,Accent table,Bedframe,,,,,,,,,,
2331,Ottomans,Chairs,Blankets,Pillow,,,,,,,,
2332,Blankets,Pillow,,,,,,,,,,
2333,Wall lights,Mattress,Ottomans,Bathroom organizer,Ottomans,Shower curtain,Accent table,,,,,
2334,Bedframe,,,,,,,,,,,
2335,Shower curtain,Mattress,TV stand,,,,,,,,,
2336,Bedframe,Ottomans,,,,,,,,,,
2337,Mattress,Accent table,Lamps,Bathroom organizer,,,,,,,,
2338,Sofa,,,,,,,,,,,
2339,Bathroom organizer,Media storage,Bedframe,Mattress,Blankets,Wall lights,Pillow,,,,,
2340,Ottomans,Ottomans,Blankets,Media storage,Soap dishes,Ottomans,,,,,,
2341,Ottomans,,,,,,,,,,,
2342,Media storage,Blankets,,,,,,,,,,
2343,Media storage,Blankets,Accent table,,,,,,,,,
2344,Pillow cases,Mattress,Blankets,Pillow cases,,,,,,,,
2345,Bedframe,,,,,,,,,,,
2346,Bedframe,Ottomans,,,,,,,,,,
2347,Media storage,Mattress,Bedframe,Mattress,Blankets,Media storage,Curtain hooks, Media storage,,,,
2348,Pillow,TV stand,Ottomans,Accent table,,,,,,,,
2349,Mattress,Media storage,Mattress,Mattress,Ottomans,TV stand,Shower curtain,Ottomans,,,,
2350,Pillow cases,,,,,,,,,,,
2351,Media storage,,,,,,,,,,,
2352,Bathroom organizer,Mattress,Ottomans,,,,,,,,,
2353,Media storage,,,,,,,,,,,
2354,Pillow cases,Media storage,,,,,,,,,,
2355,Media storage,Pillow cases,,,,,,,,,,
2356,Bathroom organizer,Pillow cases,Bathroom organizer,Mattress,Curtain rods,Curtain hooks,Media storage,Bathroom organizer,,,,
2357,Bathroom organizer,Ottomans,,,,,,,,,,
2358,Sofa,Media storage,Ottomans,,,,,,,,,
2359,Pillow cases,Bedframe,,,,,,,,,,
2360,Bedframe,Pillow,Light bulbs,Bathroom organizer,,,,,,,,
2361,Bathroom organizer,Shower curtain,TV stand,Ottomans,,,,,,,,
2362,Pillow cases,Bathroom organizer,,,,,,,,,,
2363,Mattress,Shower curtain,Shower curtain,Accent table,,,,,,,,
2364,Pillow cases,Ottomans,Shower curtain,Pillow, Media storage,Accent table,,,,,,
2365,Pillow cases,,,,,,,,,,,
2366,Bathroom organizer,Curtain rods,,,,,,,,,,
2367,Media storage,Ottomans,Mattress,,,,,,,,,
2368,Pillow cases,Soap dishes,Accent table,,,,,,,,,
2369,Ottomans,Blankets,,,,,,,,,,
2370,Mattress,Ottomans,Blankets,Bathroom organizer,Ottomans,Pillow,Accent table,,,,,
2371,Mattress,,,,,,,,,,,
2372,Media storage,Mattress,Lamps,Blankets,Ottomans,,,,,,,
2373,Bathroom organizer,Blankets,Ottomans,Soap dishes,Ottomans,,,,,,,
2374,Mattress,Bedframe,Bedframe,Pillow cases,Sofa,Mattress,Shower curtain,Media storage,Curtain hooks,,,
2375,Blankets,,,,,,,,,,,
2376,Mattress,,,,,,,,,,,
2377,Mattress,,,,,,,,,,,
2378,Media storage,Mattress,Ceiling lights,Pillow,,,,,,,,
2379,Pillow cases,,,,,,,,,,,
